run_order,replicate,pressure,nozzle_diameter,robot_speed,do,extrusion_speed,slice_height,layer_height,layer_width,success,height_difference,width_difference
71,7,50,8,15,40,10.0,5,5.67,8.98,True,0.6699999999999999,0.9800000000000004
71,8,50,8,15,40,10.0,5,5.7,8.81,True,0.7000000000000002,0.8100000000000005
71,9,50,8,15,40,10.0,5,5.83,9.03,True,0.8300000000000001,1.0299999999999994
71,10,50,8,15,40,10.0,5,5.79,9.03,True,0.79,1.0299999999999994
71,11,50,8,15,40,10.0,5,5.89,9.03,True,0.8899999999999997,1.0299999999999994
71,12,50,8,15,40,10.0,5,5.89,8.71,True,0.8899999999999997,0.7100000000000009
72,1,50,8,16,44,10.4,5,5.87,8.74,True,0.8700000000000001,0.7400000000000002
72,2,50,8,16,44,10.4,5,5.78,8.91,True,0.7800000000000002,0.9100000000000001
72,3,50,8,16,44,10.4,5,5.77,8.89,True,0.7699999999999996,0.8900000000000006
72,4,50,8,16,44,10.4,5,5.77,9.32,True,0.7699999999999996,1.3200000000000003
72,5,50,8,16,44,10.4,5,5.78,8.91,True,0.7800000000000002,0.9100000000000001
72,6,50,8,16,44,10.4,5,5.78,8.91,True,0.7800000000000002,0.9100000000000001
72,7,50,8,16,44,10.4,5,5.78,8.91,True,0.7800000000000002,0.9100000000000001
72,8,50,8,16,44,10.4,5,5.76,9.01,True,0.7599999999999998,1.0099999999999998
72,9,50,8,16,44,10.4,5,5.7,9.01,True,0.7000000000000002,1.0099999999999998
72,10,50,8,16,44,10.4,5,5.51,9.01,True,0.5099999999999998,1.0099999999999998
72,11,50,8,16,44,10.4,5,5.52,9.18,True,0.5199999999999996,1.1799999999999997
72,12,50,8,16,44,10.4,5,5.3,9.0,True,0.2999999999999998,1.0
73,1,50,8,17,47,10.7,5,5.72,8.9,True,0.7199999999999998,0.9000000000000004
73,2,50,8,17,47,10.7,5,5.68,8.95,True,0.6799999999999997,0.9499999999999993
73,3,50,8,17,47,10.7,5,5.66,8.83,True,0.6600000000000001,0.8300000000000001
73,4,50,8,17,47,10.7,5,5.65,8.83,True,0.6500000000000004,0.8300000000000001
73,5,50,8,17,47,10.7,5,5.65,8.86,True,0.6500000000000004,0.8599999999999994
73,6,50,8,17,47,10.7,5,5.62,8.96,True,0.6200000000000001,0.9600000000000009
73,7,50,8,17,47,10.7,5,5.63,8.41,True,0.6299999999999999,0.41000000000000014
73,8,50,8,17,47,10.7,5,5.63,8.15,True,0.6299999999999999,0.15000000000000036
73,9,50,8,17,47,10.7,5,5.73,8.12,True,0.7300000000000004,0.11999999999999922
73,10,50,8,17,47,10.7,5,5.78,8.12,True,0.7800000000000002,0.11999999999999922
73,11,50,8,17,47,10.7,5,5.78,8.15,True,0.7800000000000002,0.15000000000000036
73,12,50,8,17,47,10.7,5,5.51,8.12,True,0.5099999999999998,0.11999999999999922
74,1,50,8,18,50,11.0,5,5.49,8.67,True,0.4900000000000002,0.6699999999999999
74,2,50,8,18,50,11.0,5,5.34,8.53,True,0.33999999999999986,0.5299999999999994
74,3,50,8,18,50,11.0,5,5.28,8.53,True,0.28000000000000025,0.5299999999999994
74,4,50,8,18,50,11.0,5,5.27,8.6,True,0.2699999999999996,0.5999999999999996
74,5,50,8,18,50,11.0,5,5.21,8.66,True,0.20999999999999996,0.6600000000000001
74,6,50,8,18,50,11.0,5,5.13,8.66,True,0.1299999999999999,0.6600000000000001
74,7,50,8,18,50,11.0,5,5.12,8.55,True,0.1200000000000001,0.5500000000000007
74,8,50,8,18,50,11.0,5,5.12,8.67,True,0.1200000000000001,0.6699999999999999
74,9,50,8,18,50,11.0,5,5.12,8.78,True,0.1200000000000001,0.7799999999999994
74,10,50,8,18,50,11.0,5,5.12,8.52,True,0.1200000000000001,0.5199999999999996
74,11,50,8,18,50,11.0,5,5.3,8.38,True,0.2999999999999998,0.3800000000000008
74,12,50,8,18,50,11.0,5,5.17,8.44,True,0.16999999999999993,0.4399999999999995
75,1,50,8,19,54,11.4,5,5.44,8.35,True,0.4400000000000004,0.34999999999999964
75,2,50,8,19,54,11.4,5,5.39,8.17,True,0.3899999999999997,0.16999999999999993
75,3,50,8,19,54,11.4,5,5.26,8.17,True,0.2599999999999998,0.16999999999999993
75,4,50,8,19,54,11.4,5,5.27,8.17,True,0.2699999999999996,0.16999999999999993
75,5,50,8,19,54,11.4,5,5.26,7.87,True,0.2599999999999998,-0.1299999999999999
75,6,50,8,19,54,11.4,5,5.3,8.48,True,0.2999999999999998,0.4800000000000004
75,7,50,8,19,54,11.4,5,5.31,8.48,True,0.3099999999999996,0.4800000000000004
75,8,50,8,19,54,11.4,5,5.31,8.53,True,0.3099999999999996,0.5299999999999994
75,9,50,8,19,54,11.4,5,5.33,8.5,True,0.33000000000000007,0.5
75,10,50,8,19,54,11.4,5,5.39,8.5,True,0.3899999999999997,0.5
75,11,50,8,19,54,11.4,5,5.34,8.73,True,0.33999999999999986,0.7300000000000004
75,12,50,8,19,54,11.4,5,5.35,8.44,True,0.34999999999999964,0.4399999999999995
77,1,50,8,21,60,12.0,5,5.4,8.33,True,0.40000000000000036,0.33000000000000007
77,2,50,8,21,60,12.0,5,5.28,8.09,True,0.28000000000000025,0.08999999999999986
77,3,50,8,21,60,12.0,5,5.28,8.5,True,0.28000000000000025,0.5
77,4,50,8,21,60,12.0,5,5.2,8.97,True,0.20000000000000018,0.9700000000000006
77,5,50,8,21,60,12.0,5,5.2,8.59,True,0.20000000000000018,0.5899999999999999
77,6,50,8,21,60,12.0,5,5.45,8.82,True,0.4500000000000002,0.8200000000000003
77,7,50,8,21,60,12.0,5,5.72,8.82,True,0.7199999999999998,0.8200000000000003
77,8,50,8,21,60,12.0,5,5.64,8.46,True,0.6399999999999997,0.46000000000000085
77,9,50,8,21,60,12.0,5,5.56,8.93,True,0.5599999999999996,0.9299999999999997
77,10,50,8,21,60,12.0,5,5.56,8.2,True,0.5599999999999996,0.1999999999999993
77,11,50,8,21,60,12.0,5,5.67,8.57,True,0.6699999999999999,0.5700000000000003
77,12,50,8,21,60,12.0,5,5.68,8.57,True,0.6799999999999997,0.5700000000000003
88,1,50,8,23,77,13.7,5,5.61,8.49,True,0.6100000000000003,0.4900000000000002
88,2,50,8,23,77,13.7,5,5.56,8.4,True,0.5599999999999996,0.40000000000000036
88,3,50,8,23,77,13.7,5,5.42,8.68,True,0.41999999999999993,0.6799999999999997
88,4,50,8,23,77,13.7,5,5.42,8.58,True,0.41999999999999993,0.5800000000000001
88,5,50,8,23,77,13.7,5,5.42,8.45,True,0.41999999999999993,0.4499999999999993
88,6,50,8,23,77,13.7,5,5.4,8.42,True,0.40000000000000036,0.41999999999999993
88,7,50,8,23,77,13.7,5,5.13,8.42,True,0.1299999999999999,0.41999999999999993
88,8,50,8,23,77,13.7,5,5.19,8.25,True,0.1900000000000004,0.25
88,9,50,8,23,77,13.7,5,5.19,8.21,True,0.1900000000000004,0.21000000000000085
88,10,50,8,23,77,13.7,5,5.08,8.11,True,0.08000000000000007,0.10999999999999943
88,11,50,8,23,77,13.7,5,5.05,8.11,True,0.04999999999999982,0.10999999999999943
88,12,50,8,23,77,13.7,5,5.05,8.32,True,0.04999999999999982,0.3200000000000003
99,1,50,8,25,88,14.8,5,5.37,8.73,True,0.3700000000000001,0.7300000000000004
99,2,50,8,25,88,14.8,5,5.3,8.8,True,0.2999999999999998,0.8000000000000007
99,3,50,8,25,88,14.8,5,5.32,8.79,True,0.3200000000000003,0.7899999999999991
99,4,50,8,25,88,14.8,5,5.26,8.56,True,0.2599999999999998,0.5600000000000005
99,5,50,8,25,88,14.8,5,5.4,8.49,True,0.40000000000000036,0.4900000000000002
99,6,50,8,25,88,14.8,5,5.37,8.35,True,0.3700000000000001,0.34999999999999964
99,7,50,8,25,88,14.8,5,5.31,8.33,True,0.3099999999999996,0.33000000000000007
99,8,50,8,25,88,14.8,5,5.31,8.33,True,0.3099999999999996,0.33000000000000007
99,9,50,8,25,88,14.8,5,5.19,8.2,True,0.1900000000000004,0.1999999999999993
99,10,50,8,25,88,14.8,5,5.23,8.36,True,0.23000000000000043,0.35999999999999943
99,11,50,8,25,88,14.8,5,5.23,8.36,True,0.23000000000000043,0.35999999999999943
99,12,50,8,25,88,14.8,5,5.16,8.43,True,0.16000000000000014,0.4299999999999997
